ItemSection,UpgradeSection,Effects
wpn_pm,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pm,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pm,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pm,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pm,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pm,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pm,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pm,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pm,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pm,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pm,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pm_actor,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_actor,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pm_actor,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pm_actor,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pm_actor,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pm_actor,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pm_actor,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pm_actor,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pm_actor,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pm_actor,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pm_actor,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pm_actor,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_actor,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pm_bas,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_bas,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pm_bas,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pm_bas,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pm_bas,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pm_bas,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pm_bas,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pm_bas,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pm_bas,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pm_bas,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pm_bas,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pm_bas,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_bas,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pm_bas_actor,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_bas_actor,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pm_bas_actor,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pm_bas_actor,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pm_bas_actor,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pm_bas_actor,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pm_bas_actor,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pm_bas_actor,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pm_bas_actor,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pm_bas_actor,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pm_bas_actor,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pm_bas_actor,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_bas_actor,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pm_bas_custom,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_bas_custom,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pm_bas_custom,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pm_bas_custom,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pm_bas_custom,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pm_bas_custom,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pm_bas_custom,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pm_bas_custom,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pm_bas_custom,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pm_bas_custom,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pm_bas_custom,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pm_bas_custom,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_bas_custom,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pm_custom,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_custom,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pm_custom,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pm_custom,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pm_custom,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pm_custom,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pm_custom,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pm_custom,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pm_custom,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pm_custom,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pm_custom,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pm_custom,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pm_custom,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pmm_bas,up_sect_firsta_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pmm_bas,up_sect_firstc_pm,app_upgrade_bullet_speed:62:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.05:kg
wpn_pmm_bas,up_sect_firstd_pm,st_prop_weight:0.06:kg
wpn_pmm_bas,up_sect_firste_pm,st_prop_weight:0.05:kg
wpn_pmm_bas,up_sect_secona_pm,app_upgrade_bullet_speed:31:speed|st_prop_weight:0.04:kg
wpn_pmm_bas,up_sect_seconc_pm,st_prop_reliability:2.5:pct|st_prop_weight:0.09:kg
wpn_pmm_bas,up_sect_thirda_pm,ui_inv_handling:1.19:pct|st_prop_weight:-0.36:kg
wpn_pmm_bas,up_sect_thirdc_pm,ui_inv_handling:3.57:pct|st_prop_weight:-0.04:kg
wpn_pmm_bas,up_sect_thirdd_pm,st_prop_weight:0.06:kg
wpn_pmm_bas,up_sect_fourta_pm,ui_inv_accuracy:4.67:pct|st_prop_weight:0.04:kg
wpn_pmm_bas,up_sect_fourtc_pm,ui_inv_accuracy:9.33:pct|st_prop_weight:0.08:kg
wpn_pmm_bas,up_sect_fiftha_pm,st_prop_weight:0.03:kg|ui_inv_rate_of_fire:36:rpm
wpn_pmm_bas,up_sect_fifthc_pm,app_upgrade_mag_size:-4:num|app_upgrade_bullet_speed:40:speed|st_prop_reliability:-36:pct|st_prop_weight:0.06:kg|ui_inv_rate_of_fire:-35:rpm|st_prop_recoil:-3.58:pct
wpn_pp2000,up_sect_firsta_bizon,ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_pp2000,up_sect_firstc_bizon,ui_inv_accuracy:3.33:pct|st_prop_weight:0.05:kg
wpn_pp2000,up_sect_firstd_bizon,st_prop_weight:0.1:kg|st_prop_recoil:7.64:pct
wpn_pp2000,up_sect_firste_bizon,ui_inv_accuracy:16.67:pct|st_prop_weight:0.1:kg
wpn_pp2000,up_sect_secona_bizon,st_prop_reliability:0.9:pct|st_prop_weight:0.13:kg
wpn_pp2000,up_sect_seconc_bizon,st_prop_reliability:1.8:pct|st_prop_weight:0.2:kg
wpn_pp2000,up_sect_secone_pp2000,ui_inv_accuracy:6:pct|st_prop_weight:0.1:kg
wpn_pp2000,up_sect_seconf_pp2000,st_prop_weight:0.1:kg|st_prop_recoil:11.77:pct
wpn_pp2000,up_sect_thirda_bizon,app_upgrade_bullet_speed:35:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_pp2000,up_sect_thirdc_bizon,st_prop_weight:0.1:kg|st_prop_recoil:7.64:pct
wpn_pp2000,up_sect_thirdd_bizon,ui_inv_handling:2.38:pct|st_prop_weight:-0.1:kg
wpn_pp2000,up_sect_thirde_bizon,app_upgrade_bullet_speed:175:speed
wpn_pp2000,up_sect_fourta_bizon,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:40:rpm
wpn_pp2000,up_sect_fourtc_bizon,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:40:rpm
wpn_pp2000,up_sect_fourte_bizon,st_prop_weight:0.13:kg|ui_inv_rate_of_fire:160:rpm
wpn_pp2000,up_sect_fourtf_bizon,app_upgrade_bullet_speed:175:speed
wpn_pp2000,up_sect_fiftha_bizon,st_prop_reliability:0.9:pct|st_prop_weight:0.13:kg
wpn_pp2000,up_sect_fifthc_pp2000,st_prop_reliability:-1:pct
wpn_pp2000_operator,up_sect_firsta_bizon,ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_firstc_bizon,ui_inv_accuracy:3.33:pct|st_prop_weight:0.05:kg
wpn_pp2000_operator,up_sect_firstd_bizon,st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_firste_bizon,ui_inv_accuracy:16.67:pct|st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_secona_bizon,st_prop_reliability:0.9:pct|st_prop_weight:0.13:kg
wpn_pp2000_operator,up_sect_seconc_bizon,st_prop_reliability:1.8:pct|st_prop_weight:0.2:kg
wpn_pp2000_operator,up_sect_secone_pp2000,ui_inv_accuracy:6:pct|st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_seconf_pp2000,st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_thirda_bizon,app_upgrade_bullet_speed:35:speed|ui_inv_accuracy:0.67:pct|st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_thirdc_bizon,st_prop_weight:0.1:kg
wpn_pp2000_operator,up_sect_thirdd_bizon,ui_inv_handling:2.38:pct|st_prop_weight:-0.1:kg
wpn_pp2000_operator,up_sect_thirde_bizon,app_upgrade_bullet_speed:175:speed
wpn_pp2000_operator,up_sect_fourta_bizon,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:40:rpm
wpn_pp2000_operator,up_sect_fourtc_bizon,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:40:rpm
wpn_pp2000_operator,up_sect_fourte_bizon,st_prop_weight:0.13:kg|ui_inv_rate_of_fire:160:rpm
wpn_pp2000_operator,up_sect_fourtf_bizon,app_upgrade_bullet_speed:175:speed
wpn_pp2000_operator,up_sect_fiftha_bizon,st_prop_reliability:0.9:pct|st_prop_weight:0.13:kg
wpn_pp2000_operator,up_sect_fifthc_pp2000,st_prop_reliability:-1:pct
wpn_ppsh41,up_sect_firsta_ppsh41,st_prop_weight:0.12:kg|st_prop_recoil:7.98:pct
wpn_ppsh41,up_sect_firstc_ppsh41,st_prop_reliability:1:pct|st_prop_weight:0.15:kg
wpn_ppsh41,up_sect_firstd_ppsh41,st_prop_weight:0.2:kg|st_prop_recoil:4.92:pct
wpn_ppsh41,up_sect_firste_ppsh41,ui_inv_accuracy:4:pct|st_prop_weight:0.1:kg
wpn_ppsh41,up_sect_firstf_ppsh41,app_upgrade_bullet_speed:110:speed|ui_inv_accuracy:2.67:pct|st_prop_weight:0.2:kg
wpn_ppsh41,up_sect_secona_ppsh41,ui_inv_handling:2.38:pct|st_prop_weight:0.15:kg
wpn_ppsh41,up_sect_seconc_ppsh41,ui_inv_accuracy:4:pct
wpn_ppsh41,up_sect_second_ppsh41,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:90:rpm
wpn_ppsh41,up_sect_thirda_ppsh41,st_prop_reliability:1:pct|st_prop_weight:0.12:kg
wpn_ppsh41,up_sect_thirdc_ppsh41,app_upgrade_bullet_speed:38:speed|ui_inv_accuracy:3.33:pct|st_prop_weight:0.15:kg
wpn_ppsh41,up_sect_thirde_ppsh41,st_prop_reliability:1.5:pct
wpn_ppsh41,up_sect_thirdf_ppsh41,ui_inv_handling:3.57:pct
wpn_ppsh41_rednew,up_sect_firsta_ppsh41,st_prop_weight:0.12:kg|st_prop_recoil:7.98:pct
wpn_ppsh41_rednew,up_sect_firstc_ppsh41,st_prop_reliability:1:pct|st_prop_weight:0.15:kg
wpn_ppsh41_rednew,up_sect_firstd_ppsh41,st_prop_weight:0.2:kg|st_prop_recoil:4.92:pct
wpn_ppsh41_rednew,up_sect_firste_ppsh41,ui_inv_accuracy:4:pct|st_prop_weight:0.1:kg
wpn_ppsh41_rednew,up_sect_firstf_ppsh41,app_upgrade_bullet_speed:110:speed|ui_inv_accuracy:2.67:pct|st_prop_weight:0.2:kg
wpn_ppsh41_rednew,up_sect_secona_ppsh41,ui_inv_handling:2.38:pct|st_prop_weight:0.15:kg
wpn_ppsh41_rednew,up_sect_seconc_ppsh41,ui_inv_accuracy:4:pct
wpn_ppsh41_rednew,up_sect_second_ppsh41,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:90:rpm
wpn_ppsh41_rednew,up_sect_thirda_ppsh41,st_prop_reliability:1:pct|st_prop_weight:0.12:kg
wpn_ppsh41_rednew,up_sect_thirdc_ppsh41,app_upgrade_bullet_speed:38:speed|ui_inv_accuracy:3.33:pct|st_prop_weight:0.15:kg
wpn_ppsh41_rednew,up_sect_thirde_ppsh41,st_prop_reliability:1.5:pct
wpn_ppsh41_rednew,up_sect_thirdf_ppsh41,ui_inv_handling:3.57:pct
wpn_ppsh41_woodnew,up_sect_firsta_ppsh41,st_prop_weight:0.12:kg|st_prop_recoil:7.98:pct
wpn_ppsh41_woodnew,up_sect_firstc_ppsh41,st_prop_reliability:1:pct|st_prop_weight:0.15:kg
wpn_ppsh41_woodnew,up_sect_firstd_ppsh41,st_prop_weight:0.2:kg|st_prop_recoil:4.92:pct
wpn_ppsh41_woodnew,up_sect_firste_ppsh41,ui_inv_accuracy:4:pct|st_prop_weight:0.1:kg
wpn_ppsh41_woodnew,up_sect_firstf_ppsh41,app_upgrade_bullet_speed:110:speed|ui_inv_accuracy:2.67:pct|st_prop_weight:0.2:kg
wpn_ppsh41_woodnew,up_sect_secona_ppsh41,ui_inv_handling:2.38:pct|st_prop_weight:0.15:kg
wpn_ppsh41_woodnew,up_sect_seconc_ppsh41,ui_inv_accuracy:4:pct
wpn_ppsh41_woodnew,up_sect_second_ppsh41,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:90:rpm
wpn_ppsh41_woodnew,up_sect_thirda_ppsh41,st_prop_reliability:1:pct|st_prop_weight:0.12:kg
wpn_ppsh41_woodnew,up_sect_thirdc_ppsh41,app_upgrade_bullet_speed:38:speed|ui_inv_accuracy:3.33:pct|st_prop_weight:0.15:kg
wpn_ppsh41_woodnew,up_sect_thirde_ppsh41,st_prop_reliability:1.5:pct
wpn_ppsh41_woodnew,up_sect_thirdf_ppsh41,ui_inv_handling:3.57:pct
wpn_protecta,up_sect_firsta_protecta,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_protecta,up_sect_firstc_protecta,app_upgrade_bullet_speed:80:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.18:kg
wpn_protecta,up_sect_firstd_protecta,st_prop_reliability:4:pct|st_prop_weight:0.14:kg
wpn_protecta,up_sect_firste_protecta,st_prop_weight:0.25:kg|st_prop_recoil:0.08:pct
wpn_protecta,up_sect_firstf_protecta,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:40:rpm
wpn_protecta,up_sect_secona_protecta,st_prop_recoil:0.04:pct
wpn_protecta,up_sect_seconc_protecta,ui_inv_handling:2.38:pct|st_prop_weight:-0.58:kg
wpn_protecta,up_sect_second_protecta,st_prop_weight:0.16:kg|st_prop_recoil:0.08:pct
wpn_protecta,up_sect_thirda_protecta,st_prop_reliability:2:pct
wpn_protecta,up_sect_thirdc_protecta,st_prop_weight:0.2:kg|st_prop_recoil:0.08:pct
wpn_protecta,up_sect_thirdd_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta,up_sect_thirde_protecta,ui_inv_accuracy:12:pct|st_prop_weight:0.22:kg
wpn_protecta,up_sect_fourta_protecta,st_prop_weight:0.1:kg|st_prop_recoil:0.04:pct
wpn_protecta,up_sect_fourtc_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_aim,up_sect_firsta_protecta,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_protecta_aim,up_sect_firstc_protecta,app_upgrade_bullet_speed:80:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.18:kg
wpn_protecta_aim,up_sect_firstd_protecta,st_prop_reliability:4:pct|st_prop_weight:0.14:kg
wpn_protecta_aim,up_sect_firste_protecta,st_prop_weight:0.25:kg|st_prop_recoil:0.08:pct
wpn_protecta_aim,up_sect_firstf_protecta,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:40:rpm
wpn_protecta_aim,up_sect_secona_protecta,st_prop_recoil:0.04:pct
wpn_protecta_aim,up_sect_seconc_protecta,ui_inv_handling:2.38:pct|st_prop_weight:-0.58:kg
wpn_protecta_aim,up_sect_second_protecta,st_prop_weight:0.16:kg|st_prop_recoil:0.08:pct
wpn_protecta_aim,up_sect_thirda_protecta,st_prop_reliability:2:pct
wpn_protecta_aim,up_sect_thirdc_protecta,st_prop_weight:0.2:kg|st_prop_recoil:0.08:pct
wpn_protecta_aim,up_sect_thirdd_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_aim,up_sect_thirde_protecta,ui_inv_accuracy:12:pct|st_prop_weight:0.22:kg
wpn_protecta_aim,up_sect_fourta_protecta,st_prop_weight:0.1:kg|st_prop_recoil:0.04:pct
wpn_protecta_aim,up_sect_fourtc_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_camo,up_sect_firsta_protecta,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_protecta_camo,up_sect_firstc_protecta,app_upgrade_bullet_speed:80:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.18:kg
wpn_protecta_camo,up_sect_firstd_protecta,st_prop_reliability:4:pct|st_prop_weight:0.14:kg
wpn_protecta_camo,up_sect_firste_protecta,st_prop_weight:0.25:kg|st_prop_recoil:0.08:pct
wpn_protecta_camo,up_sect_firstf_protecta,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:40:rpm
wpn_protecta_camo,up_sect_secona_protecta,st_prop_recoil:0.04:pct
wpn_protecta_camo,up_sect_seconc_protecta,ui_inv_handling:2.38:pct|st_prop_weight:-0.58:kg
wpn_protecta_camo,up_sect_second_protecta,st_prop_weight:0.16:kg|st_prop_recoil:0.08:pct
wpn_protecta_camo,up_sect_thirda_protecta,st_prop_reliability:2:pct
wpn_protecta_camo,up_sect_thirdc_protecta,st_prop_weight:0.2:kg|st_prop_recoil:0.08:pct
wpn_protecta_camo,up_sect_thirdd_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_camo,up_sect_thirde_protecta,ui_inv_accuracy:12:pct|st_prop_weight:0.22:kg
wpn_protecta_camo,up_sect_fourta_protecta,st_prop_weight:0.1:kg|st_prop_recoil:0.04:pct
wpn_protecta_camo,up_sect_fourtc_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_custom,up_sect_firsta_protecta,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_protecta_custom,up_sect_firstc_protecta,app_upgrade_bullet_speed:80:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.18:kg
wpn_protecta_custom,up_sect_firstd_protecta,st_prop_reliability:4:pct|st_prop_weight:0.14:kg
wpn_protecta_custom,up_sect_firste_protecta,st_prop_weight:0.25:kg|st_prop_recoil:0.08:pct
wpn_protecta_custom,up_sect_firstf_protecta,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:40:rpm
wpn_protecta_custom,up_sect_secona_protecta,st_prop_recoil:0.04:pct
wpn_protecta_custom,up_sect_seconc_protecta,ui_inv_handling:2.38:pct|st_prop_weight:-0.58:kg
wpn_protecta_custom,up_sect_second_protecta,st_prop_weight:0.16:kg|st_prop_recoil:0.08:pct
wpn_protecta_custom,up_sect_thirda_protecta,st_prop_reliability:2:pct
wpn_protecta_custom,up_sect_thirdc_protecta,st_prop_weight:0.2:kg|st_prop_recoil:0.08:pct
wpn_protecta_custom,up_sect_thirdd_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_custom,up_sect_thirde_protecta,ui_inv_accuracy:12:pct|st_prop_weight:0.22:kg
wpn_protecta_custom,up_sect_fourta_protecta,st_prop_weight:0.1:kg|st_prop_recoil:0.04:pct
wpn_protecta_custom,up_sect_fourtc_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_nimble,up_sect_firsta_protecta,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_protecta_nimble,up_sect_firstc_protecta,app_upgrade_bullet_speed:80:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.18:kg
wpn_protecta_nimble,up_sect_firstd_protecta,st_prop_reliability:4:pct|st_prop_weight:0.14:kg
wpn_protecta_nimble,up_sect_firste_protecta,st_prop_weight:0.25:kg|st_prop_recoil:0.08:pct
wpn_protecta_nimble,up_sect_firstf_protecta,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:40:rpm
wpn_protecta_nimble,up_sect_secona_protecta,st_prop_recoil:0.04:pct
wpn_protecta_nimble,up_sect_seconc_protecta,ui_inv_handling:2.38:pct|st_prop_weight:-0.58:kg
wpn_protecta_nimble,up_sect_second_protecta,st_prop_weight:0.16:kg|st_prop_recoil:0.08:pct
wpn_protecta_nimble,up_sect_thirda_protecta,st_prop_reliability:2:pct
wpn_protecta_nimble,up_sect_thirdc_protecta,st_prop_weight:0.2:kg|st_prop_recoil:0.08:pct
wpn_protecta_nimble,up_sect_thirdd_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_protecta_nimble,up_sect_thirde_protecta,ui_inv_accuracy:12:pct|st_prop_weight:0.22:kg
wpn_protecta_nimble,up_sect_fourta_protecta,st_prop_weight:0.1:kg|st_prop_recoil:0.04:pct
wpn_protecta_nimble,up_sect_fourtc_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_raptr,up_sect_firsta_protecta,st_prop_reliability:2:pct|st_prop_weight:0.1:kg
wpn_raptr,up_sect_firstc_protecta,app_upgrade_bullet_speed:80:speed|ui_inv_accuracy:1.33:pct|st_prop_weight:0.18:kg
wpn_raptr,up_sect_firstd_protecta,st_prop_reliability:4:pct|st_prop_weight:0.14:kg
wpn_raptr,up_sect_firste_protecta,st_prop_weight:0.25:kg|st_prop_recoil:0.74:pct
wpn_raptr,up_sect_firstf_protecta,st_prop_weight:0.15:kg|ui_inv_rate_of_fire:40:rpm
wpn_raptr,up_sect_secona_protecta,st_prop_recoil:0.36:pct
wpn_raptr,up_sect_seconc_protecta,ui_inv_handling:2.38:pct|st_prop_weight:-0.58:kg
wpn_raptr,up_sect_second_protecta,st_prop_weight:0.16:kg|st_prop_recoil:0.74:pct
wpn_raptr,up_sect_thirda_protecta,st_prop_reliability:2:pct
wpn_raptr,up_sect_thirdc_protecta,st_prop_weight:0.2:kg|st_prop_recoil:0.74:pct
wpn_raptr,up_sect_thirdd_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_raptr,up_sect_thirde_protecta,ui_inv_accuracy:12:pct|st_prop_weight:0.22:kg
wpn_raptr,up_sect_fourta_protecta,st_prop_weight:0.1:kg|st_prop_recoil:0.36:pct
wpn_raptr,up_sect_fourtc_protecta,st_prop_weight:0.1:kg|ui_inv_rate_of_fire:25:rpm
wpn_remington700,up_sect_firsta_sv98,ui_inv_handling:4.76:pct|st_prop_weight:-0.21:kg
